label,full_text
1,aku sejauh tapi tibatiba enggak yakin sama diri sendiri capek banget rasanya kayak mau nyerah aku takut banget
1,sal berat banget selama 2 tahun aku capek banget kata orang enggak nyerah
0,enggak ini sedih soalnya enggak keverif ca itu padahal pengin banget
0,tahun baru kemarin sempat chattan sempat ejek ejekan tahun baruannya putus galau kamar wkwk sekarang kayaknya enggak galau keadaan mabuk suki
0,jangan menyerah kak
1,tanarl jadi ingat cpns 3 tahun lalu selalu mengingatkan buat belajar mengasih semangat selalu kalimat andalan jangan menyerah sekarang kayak aku yang mau nyerah hidup
0,sedih banget dohoonavy pls tuoseu selamanya
0,halo terimakasih nemenin aku ditahun i sama happy have mutual like you guys kalian semua aku enggak sendirian aku merasa punya banyak teman sekarang aku harap ditahun depan kalian selalu sehat makin bahagia tahun happy new year
0,dilan1983 film cerita filmnya simple intinya orangorang datang pergi singgah kehidupan kadang sedih selalu singgah perpisahan tiba hidup tetap berjalan bersedihlah secukupnya lanjutkan peranmu di dunia
1,pengin nyerah deh sejauh gue capek bohongin diri sendiri buat apa gue melakukan semua mau meminta sama siapa yang salah tapi gue enggak tau capek sesak
1,kadang pengin nyerah capek saving money buat target ya kepakai buat anjing kayak ada bilang bakal gantikan bullshit kalau orangnya mawas diri dari awal mau mendengarkan omongan adiknya enggak bakal hutang pinjol anjing
1,ternyata mengharuskan kerja wfh bukan cuma enggak meninggalkan ibuk karena fisik diri sendiri enggak mampu allah kalo kumat begini tiroid nya rasanya mau nyerah mencari kerja enggak mood badan capek semua lemes terus kapan ya ya allah fisikku normal
1,sebenarnya capek jujur ngalamin tapi mau apa mungkin proses menuju aku lebih baik who knows tuhan maaf banget rasanya aku pengin banget nyerah sometimes my mind said ayo mati but sometimes jangan bundir dosa ada keluargamu support
1,yuraaaaa aku enggak aku nyerah aku capek bertahun2 berjuang ngehidupin diri sendiri bahkan dituntut memenuhi kewajiban bukan kewajiban aku sendiribahkan hak anak perempuan enggak ternyata memang enggak artinya mbak yuraaa
1,gue pernah 2 minggu enggak keluar kamar enggak mau interaksi sama siapapun gara gara buta warna makan minum cuma 2 hari sekali itupun dipaksa bisa dibilang gue mendekatkan diri nyerah hidup itu berharap gue mati kamar
0,hah apa sedih banget terus bareng zb1 pokoknya aku butuh
0,sedih benar lagu akhir tahunnya siamparagoncountdown2025xpondphuwin ppnaravit phuwintang
1,monyettt gua pengin nyerah capek banget satt hidup kayak begini pengin bunuh diri
1,bunuh diri enggak enak nyacapek banget bangsat kayak begini enggak punya tujuan rasanya pengin nyerah kontol tahi anjing
0,2024 benaran berat banget buat aku terima kasih surr kalian aku enggak ke tahap depresi berat surr semoga 2025 kalian penuh kebahagiaan enggak sedih sedih enggak stres stres
1,capek capek capek pengin nyerah sedikit dan merasa percaya diri sendiri bakal terima but i dont know
1,di titik terendah hidup lo cuma diri lo sendiri yaallah gue apaya nyerah gaboleh jalan terus berat banget banget
0,hehehehe besok 2025 2024 ngebut amp campur aduk banget ketemu banyak orang baru ppl come and go sedih ada happy terima kasih buat semua bikin aku ketawa aoalagi kalo down semoga 2025 will be my year wallahi selamat tahun baru semoga 2025 nya lancar
1,tiba tiba pengin dengar lagu karena tadi diputer tempat bimbel aku tadinya mau nyerah mau biarkan diri aku kuliah saja penting kuliah penting hidup jadi mau menangis
0,semoga lebih perluas rasa sabar ikhlasnya lah
1,2022 pengin banget mati mata orang hidupku normal orang-orang kehidupan sekitarku berjalan sebagaimana mestinya di mataku hatiku kosong harapanku enggak separuh nyawaku dicabut paksa seseorang
1,guys mau cerita benar down pikiran buntu banget aku enggak cerita keluarga masalah kayak begini bikin pengin bundir capek banget sama hidup yang besedia ku ketuk dm nya buat cerita enggak guys sekedar sharing meminta solusi huhu thanks gais
0,silakan curhat gratis janji enggak bundir
0,sedih banget aku sumpah miko kamu kalo tau ceritanya sedih banget soalnya cerita benwran ueueue aku mau menangis banjir seindonesia
1,gua cuma pengin mengucapkan selamat tinggal buat dunia hidup gua benar hancurgua bodoh gua oon gua bgst gua sampahjudol bikin gua hancur sehancurnya sekarang gua memutuskan buat bundirgua tau bakalan meninggalkan masalah buat keluarga gua gua benar nyerah
0,kocak harusnya senang sedih deh
0,sedih rasanya
1,aku nyerah sama diri sendiri apapun terjadi sudah berhenti berdoa diri sendiri hidup cuma sekedar hidup enggak semangat dalam apapun enggak hal buat aku senang enggak yang buat aku excited sama ketawa tulus kalo
1,kangen aku dulu kangen aku semangat kangen jam tidurku normal kangen moodku enggak berantakan aku kenapa aku kayak begini pengin nyerah aku enggak berani pulang duluan dijemput capek capek yoon capek sama diri sendiri
0,alhamdulillah banyak maksa senang sih
1,kadang selalu bertanya diri sendiri enggak bertahan aku capai semua yang kuinginkan nyatanya tahap saja aku mau nyerah capeknya setengah mati fisik mental hancur banget ya aku hidup
0,wishlist tahun baruan bareng gagal tercapai
1,sender sbnrnya gue sama hidup cuman menunggu dipanggil kadang enggak kuat mau bagaimana lo yakinin diri lo sendiri lo diuji banyak ujian lo sendiri tau di ayat berapa gue lupa tuhan kasih cobaan tuhan sendiri janjiin kebahagiaan sama gue cuman tunggu kebahagiaan
1,nder sama aku ditinggal bokap mukanya enggak tau suaranya enggak tau 27thn mamah meninggal pas aku umur 2thn aku tinggal sama uwaku menangis terus kesel sendiri hidup kayak begini tuhan tau kuat penuh air mata plis bertahan semangat terus
1,sender pengin matidr sampai sekarang kerja sering benci diri sndirisender enggak pernah benar-benar berusaha bundirselfharm sender sepengen mati karena ngrasa orang-orang terdekat sender kena imbasnya ada rekomendasi psikologpsikiater terjangkau call thx
0,btw bagaimana irang bunuh diri tau dia akan bundir
0,ditanya kapan jadwal menonton sekarang enggak dijawab giliran chat bahas lain dijawab orang kayak begini sebenarnya seenaknya sumpah enggak sadar soal mana enggak ada rasa bersalah dia anggap sepele
1,2024 tahun penuh saja gebrakannya hidup gue tahun penuh banyak ikhlasan terpuruk gue alami gue berharap 2025 menjadi tahun terbaik kehidupan gue gue berharap orang toxic kehidupan gue menjauh i hope that
0,selamat tahun baru diri sendiri semoga terus kuat menjalani ujian hidup amp mampu membesarkan menjaga mendidik alma nayla baik tibatiba rasa sedih hukhukhuk come on farinaaa many more years go
1,benaran difase mau berjuang kayak jauh banget mau ngerelain hidup cuma sekali sayang banget kalau nyerah kalau begini begini saja juga muak capek maunya apa sebenarnya diri
0,gapapa beb jangan sedih melakukan buat kamu bahagia dirumah menonton film mendengarkan lagu masak makananpesen makan bahagia menyambut 2025 beb
0,menjalani 2024 full misoh ora nggo sedih sedihan fvck
1,hi sender mau cerita kan btw sender cowok akhir2 sender sering menangis capek jujur sender ditinggalin bokap bayi enggak tau bokap sampai sekarang sender menginjak usia 22 tahu
1,sender sangat-sangat menyesali perbuatan sender sudah dilaukan akhirnya sender dinyatakan positif hiv mulai terapi 2023 akhir semenjak sender sebenarnya ngejalanin hidup karena mati
1,selama skripsian sender 3x mencoba mau bundir sudah enggak tau tapi sender selalu ingat sama mamah enggak tega meninggalkan beliau hidup sendirian didunia
1,akhir2 sender sering menangis melihat teman-teman sender hidupnya normal2 ekonominya stabil mengapai
1,sender kadang melihatnya kayak sih aku begini tuhan mau mengasih hadiah apa aku kasih cobaan seberat tapi disisi sender bangga bertahan detik buat kalian senasib sama sender semoga selalu beri kekuatan kesabaran luas sehat sehat semuanya
1,eh jujur kayaknya pergantian tau tersedih tahun depan kayaknya enggak menikmati hidup kayak tahun sekarang bakalan perpisahan bakalan banyak gagal
0,benaran sedih banget padahal tadi biasa kayak yaudah cuma ganti tahun doang enggak yang spesial habis baca message strekits jadi sedih banget ganti tahun
0,aku harap tahun baru semua keinginan kalian tercapai menjadi pribadi lebih baik dan terima kasih mau bertahan saat walaupun kadang dunia jahat kamu orang sangat kuat terus berjuang jangan pantang menyerah
1,gue capek banget enggak pernah mau nyerah atas semua gue yakin berani mengambil semua tantangan gue janji sama diri sendiri mau bahagiain orang tua adek dan orang sayang sama gue gue selalu bersyukur amp cukup enggak lupa sama tuhan yme
1,kalo yang bilang capek sama gue capek ngadepin gue bagaimana jadi diri gue sendiri coy di bilang gue capek duluan sama diri gue kalo nyerah gue nyerah dulu anjinggg
0,heyy gaboleh tau yii berpikiran kayak seberapa capek seberat apapun masalahmu kuncinya istirahat bukan bundirnyerah kamu keren tau sampai dititik sekarang dann enggak semua orang kayak kamu masihh hari esokkk eyiii semangat
1,tiap mau nyerah rasanya kayak berantem sama diri sendiri enggak tau doa siapa perbuatan apa aku terima kasih banget sama allah meskipun capek tetap kuat buat ngejalanin
1,sedih anjrit kalo mikir begini kayak sih pressure banget hidup padahal jalani hari-hari dan enggak mikir nyerah sudah huft alhamdulillah kesannya denial ya kalo diri sendiri sebenarnya malas egk ges asli kok orang pengin hidup yaudah biasa begitu loch ah elah
0,drama 365 hari akhir nya selesai banyak banget plottwist tahun banyak banget bikin sedih tahun semoga tahun depan lebih happy dan bisa wujudin satu persatu mimpi yang belum sempat terwujud tahun
0,benar ini bukan dangdud n galau
1,gue sampai sejauh setidaknya gue hidup orang gapapa deki orang soalnya kalau buat diri sendiri gue lama nyerah
1,pernah hampir mau bundir gara-gara dibohongin duda bilangnya nikah cuma sekali ternyata 2x nikah tau mencari tau sendiri gongnya status cerainya diurus saat aku coba menerima status dudanya anaknya
1,aku disini duluan 2025nya harapan aku cuma 1 semoga 2025 enggak serusak 2024 terlalu banyak nangisnya 2024 bahkan stres banget semoga semua diperbaiki diperbaiki 2025 kalian mutual aku ya semoga 2025nya lebih baik 2024 i love you guyss
1,enggak kuat banget rasanya mau nyerah bahkan maskeran menangis begini
0,terima kasih enggak tau kenapa sedih
1,enggak mengerti perasaan aku yang mengerti cuman diri sendiri aku se nyerah aku meminta tapi enggak yang gubris mereka pikir aku cuman lebay problematik secape hidup aku aku mau pergi yang jauh
0,habis lihat yoonsu soalnya aku merasai 2 tahun aku ikut teater pokoknya shoot bagianku mendalami peran ngebayangin dulu apapun rasa marah sedih bahagia tekniknya beda
0,mengenalmu hal sangat aku syukuri awalnya aku menyukaimu kamu cukup menghibur harihariku hampa seiring berjalannya waktu semakin banyak fakta ku ketahui betapa menakjubkannya kebaikanmu selalu membuatku kagum semakin jatuh sedalamdalamnya
0,tergantung kalo memang benaran sayang enggak bakal betah lama-lama sendirian ada kabar kamu
0,gapapa asal jangan menyerah
0,aku endingnya sedih wkwkwkw
1,intinya aku kesepian banyak trauma aku sempat mau memutuskan buat bundir setelah aku jalani aku lebih enjoy jalani hidup aku aku terima semua keterbatasan aku aku terima kalo aku sendirian aku yakin semua akan di fase jadi jangan nyerah dulu
1,iya juga percaya kematian yang hidup akan mati tetaplah kuat menjalani semuanya ada harapan semua jadi lebih baik kalo masih hidup kalo nyerah lalu mematikan diri benar penderitaan ikut berhenti kalo ternyata hadis2 benar piye semangat
1,yoon anak kecil dalam diri aku tiap hari menangis tiap hari mau nyerah aku bingung bagaimana aku capek capekk banget
0,asli galau banget
1,kalo orang nyerah hidup gaboleh bundir
0,kalo capek rehat jangan nyerah sukses enggak ditunggu dengan berdiam diri ada usaha buat jemput sukses
1,gue aneh banget wkwkwk dulu kepengin mati mulu tiap hari kepikiran apa gue nyerah ya giliran akhir2 kayak kasih tanda kematian diri gue eh malah gue nya takut meminta hidup lebih lama
1,capek banget allah kerja sendirian begini
1,sama mau nyerah takut nyesal
0,alhamdulillah better meski banyak bikin marah sedih kecewa sih
0,new skill unlocked yang menangis sendirian kamar deh mulai mbrebek public space
0,kukira 2024 bakal banyak sedih murung frustrasi allah tetap kasih bahagia terima kasih allah buat teman-teman sini terima kasih sudah sangat welcome semoga 2025 tahun-tahun mendatang selalu diluaskan sehat bahagia dimudahkan urusannnya lt3
1,yaudahlah nyerah mana sendiri menyenangkan diri sendiri bisa mengganggu orang capek excited sendiri
1,aku enggak mau bohong sama diri aku sendiri kalo aku capek gapapa aku gapapa aku menerima semua keburukan yang terjadi aku benaran mau nyerah sama semuanya terima kasih aku kamu hebat sejauh
0,iya kalo ketemu kalo enggak ketemu sedih anying
0,enggak ya tetap sedih
0,hi hepi new year jujur tahun baru ter sepi sepanjang aku hidup tahun baru sendirian tahun baru kerja tahun baru rumah orang tahun baru jauh rumah tahun baru ter gaenak sepanjang aku hidup
1,capek banget hidup jujur kayak nyerah sama diri sendiri katanya gaboleh nyerah sama ketetapan allah
0,kasihan lion kesepian rumah abangnya hidup misah semua enggak barengan bertiga
0,ishh juki kunaon maneh galau budak teh
1,3 tahun terkahir benar dipaksa mandiri berani ambil keputusan termasuk resikonya sendiri muter otak sendiri tenangin diri sendiri berkali hampir nyerah bahkan mau hidup seadanya usaha capek ini ego masa lalu semoga kuat akhir
1,tahun baru 2025 tetap hampa
0,4 belajar mirroring jadi biar enggak excited effort sendirian
0,2024 full galau full enggak jelas bodo guevebhhjshhsjsjjajs wvshjskw gue block kali jahshbshw flgama siap
0,ditakuti membuat sangat sedih semua madridista ditinggal don perez
0,tahun baru sendirian kamar seru
1,aku setakut mama ku ngancem mau bundir aku bingung enggak bantu apa-apa aku tau warga twitter baik-baik bareng kali bantu kasih solusi
0,enggak iri paling sedih
1,capek banget mau nyerah enggak punya siapa diri sendiri
1,kalo gua bilang enggak mau lanjut hidup sebenarnya bohong banget gila gua mau banget lihat semua ada masa depan bagaimana kabar keluarga gua tementemen gua tentunya diri gua sendiri rasanya egois kalo gua nyerah sekarang jadi coba lanjut dulu kali
1,enggak sanggup makan baru makan dikit mau muntah capek sama diri sendiri aku nyerah
0,2024 isinya jatuh bangun jalan coba lari kuat coba terus juga ditegur kalo hidup belok kemanapun allah mau ikhlas amp pasrah lanjut usaha belajar percaya kecewa melakukan harus dilakukan belajar kompromi terima kasih 2024 be ready 2025
1,gua nyerah rasanya enggak mau peduli apakah bisa nikah kagak kepedulian buat memperbaiki diri sendiri enggak capek
0,dalam pikiran orang depresi cuma ketakutan amp ketakutan makanya menarik diri sosial takut bhkan orang depresi jadi punya pikiran mengakhiri hidup dia takut terus menerus harinya dia sendiri capek mau nyerah jadi hubungan amp serahkan psikolog fakultas
1,gue berusaha buat hidup santai enggak beban padahal beban pikiran banyak wkwk orang lihat gue macam enggak problem aslinya ada pikiran pengin nyerah pasrah gue sendiri benci banget sama sifat pesimis semangat deh buat diri sendiri
0,tanyarl stres dikit dikeroyok jerawat mau nyerah masih banyak wishlist harus dikejar hufttt
0,ran gue merasa bersalah ran meminta maaf diatas materai 10k
